vid_name,vid_name_long,vid_location,year,river,transect,location,frame_rate,total_frames,video_length,number_of_splits,rand_order,EDA,notes
2017_Sandy_Billabong_2017_Transect_6_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 4/,2017,Sandy,Transect 6,Location 4,50,270804,90.268,23,0.383510291,no,
2016_Channels_2016_Mudginberri_Videos_Transect_4_Location_6_Camera_4,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 4_Location 6 Camera 4_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 4/Location 6 Camera 4/,2016,Mudginberri,Transect 4,Location 6,50,207125,69.04166667,18,0.370533712,no,
2018_Sandy_Billabong_2018_Transect_1_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 1_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 1/Location 8/,2018,Sandy,Transect 1,Location 8,50,189179,63.05966667,16,0.367909639,no,
2018_Mudginberri_Billabong_2018_Transect_4_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 4_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 4/Location 6/,2018,Mudginberri,Transect 4,Location 6,50,235248,78.416,20,0.366839235,no,
2018_Sandy_Billabong_2018_Transect_6_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 6_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 6/Location 2/,2018,Sandy,Transect 6,Location 2,50,212983,70.99433333,18,0.364842371,no,
2017_Sandy_Billabong_2017_Transect_3_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 3_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 3/Location 4/,2017,Sandy,Transect 3,Location 4,50,266503,88.83433333,23,0.364805773,no,
2017_Sandy_Billabong_2017_Transect_6_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 5/,2017,Sandy,Transect 6,Location 5,50,293564,97.85466667,25,0.364549044,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_6_Location_9_Camera_5,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 6_Location 9 Camera 5_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 6/Location 9 Camera 5/,2016,Sandy,Transect 6,Location 9,50,260378,86.79266667,22,0.364071736,no,
2018_Sandy_Billabong_2018_Transect_5_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 5_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 5/Location 9/,2018,Sandy,Transect 5,Location 9,50,258369,86.123,22,0.361420586,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_4_Location_3_Camera_6,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 4_Location 3 Camera 6_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 4/Location 3 Camera 6/,2016,Sandy,Transect 4,Location 3,50,263273,87.75766667,22,0.36130429,no,
2017_Sandy_Billabong_2017_Transect_5_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 5_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 5/Location 1/,2017,Sandy,Transect 5,Location 1,50,290407,96.80233333,25,0.357089654,no,
2018_Mudginberri_Billabong_2018_Transect_5_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 5_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 5/Location 6/,2018,Mudginberri,Transect 5,Location 6,50,199607,66.53566667,17,0.356724711,no,
2018_Mudginberri_Billabong_2018_Transect_3_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 3_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 3/Location 1/,2018,Mudginberri,Transect 3,Location 1,50,233697,77.899,20,0.354523016,no,
2017_Mudginberri_Billabong_2017_Transect_6_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 6_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 6/Location 8/,2017,Mudginberri,Transect 6,Location 8,50,197955,65.985,17,0.354107914,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_5_Location_1_Camera_14,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 5_Location 1 Camera 14_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 5/Location 1 Camera 14/,2016,Sandy,Transect 5,Location 1,50,278908,92.96933333,24,0.347393125,no,
2016_Channels_2016_Mudginberri_Videos_Transect_6_(bad_resolution)_Location_7_Camera_20,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 6 (bad resolution)_Location 7 Camera 20_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 6 (bad resolution)/Location 7 Camera 20/,2016,Mudginberri,Transect 6,Location 7,50,193544,64.51466667,17,0.342223625,no,bad resolution
2016_Channels_2016_Sandy_Videos_Sandy_Transect_5_Location_6_Camera_11,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 5_Location 6 Camera 11_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 5/Location 6 Camera 11/,2016,Sandy,Transect 5,Location 6,50,257735,85.91166667,22,0.341468134,no,
2018_Mudginberri_Billabong_2018_Transect_4_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 4_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 4/Location 7/,2018,Mudginberri,Transect 4,Location 7,50,230039,76.67966667,20,0.341359234,no,
2018_Mudginberri_Billabong_2018_Transect_6_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 6_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 6/Location 7/,2018,Mudginberri,Transect 6,Location 7,50,241665,80.555,21,0.339489525,no,
2017_Sandy_Billabong_2017_Transect_6_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 9/,2017,Sandy,Transect 6,Location 9,50,283493,94.49766667,24,0.337938567,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_2_Camera_5,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 2 Camera 5_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 2 Camera 5/,2016,Sandy,Transect 3,Location 2,50,256818,85.606,22,0.331246956,no,
2017_Sandy_Billabong_2017_Transect_3_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 3_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 3/Location 3/,2017,Sandy,Transect 3,Location 3,50,266339,88.77966667,23,0.310633877,no,
2018_Sandy_Billabong_2018_Transect_4_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 4_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 4/Location 6/,2018,Sandy,Transect 4,Location 6,50,215649,71.883,18,0.309446458,no,
2017_Sandy_Billabong_2017_Transect_6_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 1/,2017,Sandy,Transect 6,Location 1,50,298881,99.627,25,0.306563394,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_6_Location_7_Camera_1,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 6_Location 7 Camera 1_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 6/Location 7 Camera 1/,2016,Sandy,Transect 6,Location 7,50,286241,95.41366667,24,0.306354696,no,
2017_Sandy_Billabong_2017_Transect_6_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 7/,2017,Sandy,Transect 6,Location 7,50,274863,91.621,23,0.306138556,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_4_Camera_8,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 4 Camera 8_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 4 Camera 8/,2016,Sandy,Transect 3,Location 4,50,261481,87.16033333,22,0.302305641,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_7_Camera_6,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 7 Camera 6_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 7 Camera 6/,2016,Sandy,Transect 3,Location 7,50,225881,75.29366667,19,0.301272906,no,
2017_Mudginberri_Billabong_2017_Transect_5_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 5_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 5/Location 8/,2017,Mudginberri,Transect 5,Location 8,50,207873,69.291,18,0.300743445,no,
2017_Sandy_Billabong_2017_Transect_3_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 3_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 3/Location 2/,2017,Sandy,Transect 3,Location 2,50,269903,89.96766667,23,0.299367382,no,
2018_Mudginberri_Billabong_2018_Transect_3_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 3_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 3/Location 8/,2018,Mudginberri,Transect 3,Location 8,50,227931,75.977,19,0.294558418,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_4_Camera_8,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 4 Camera 8_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 4 Camera 8/,2016,Mudginberri,Transect 2,Location 4,50,207679,69.22633333,18,0.291748138,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_10_Camera_5,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 10 Camera 5_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 10 Camera 5/,2016,Mudginberri,Transect 3,Location 10,50,235451,78.48366667,20,0.287363464,no,
2017_Mudginberri_Billabong_2017_Transect_6_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 6_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 6/Location 4/,2017,Mudginberri,Transect 6,Location 4,50,204571,68.19033333,18,0.282137971,no,
2017_Sandy_Billabong_2017_Transect_4_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 4_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 4/Location 10/,2017,Sandy,Transect 4,Location 10,50,277556,92.51866667,24,0.269342927,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_2_Location_5_Camera_11,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 2_Location 5 Camera 11_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 2/Location 5 Camera 11/,2016,Sandy,Transect 2,Location 5,50,235854,78.618,20,0.268343659,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_8_Camera_22,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 8 Camera 22_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 8 Camera 22/,2016,Mudginberri,Transect 3,Location 8,50,221013,73.671,19,0.266459896,no,
2018_Mudginberri_Billabong_2018_Transect_5_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 5_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 5/Location 3/,2018,Mudginberri,Transect 5,Location 3,50,213642,71.214,18,0.261317465,no,
2018_Sandy_Billabong_2018_Transect_6_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 6_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 6/Location 5/,2018,Sandy,Transect 6,Location 5,50,209379,69.793,18,0.256490135,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_5_Camera_10,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 5 Camera 10_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 5 Camera 10/,2016,Mudginberri,Transect 2,Location 5,50,224874,74.958,19,0.254827188,no,
2017_Sandy_Billabong_2017_Transect_5_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 5_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 5/Location 4/,2017,Sandy,Transect 5,Location 4,50,278226,92.742,24,0.253002173,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_4_Location_8_Camera_9,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 4_Location 8 Camera 9_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 4/Location 8 Camera 9/,2016,Sandy,Transect 4,Location 8,50,266680,88.89333333,23,0.249605285,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_2_Location_10_Camera_C1,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 2_Location 10 Camera C1_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 2/Location 10 Camera C1/,2016,Sandy,Transect 2,Location 10,25,106184,70.78933333,18,0.247715598,no,
2018_Mudginberri_Billabong_2018_Transect_2_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 2_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 2/Location 9/,2018,Mudginberri,Transect 2,Location 9,50,205571,68.52366667,18,0.245039172,no,
2016_Channels_2016_Mudginberri_Videos_Transect_5_Location_9_Camera_18,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 5_Location 9 Camera 18_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 5/Location 9 Camera 18/,2016,Mudginberri,Transect 5,Location 9,50,205273,68.42433333,18,0.243386295,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_2_Location_4_Camera_14,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 2_Location 4 Camera 14_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 2/Location 4 Camera 14/,2016,Sandy,Transect 2,Location 4,50,226779,75.593,19,0.243176715,no,
2017_Mudginberri_Billabong_2017_Transect_3_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 3_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 3/Location 3/,2017,Mudginberri,Transect 3,Location 3,50,209542,69.84733333,18,0.242111274,no,
2016_Channels_2016_Mudginberri_Videos_Transect_1_Location_5_Camera_20,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 1_Location 5 Camera 20_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 1/Location 5 Camera 20/,2016,Mudginberri,Transect 1,Location 5,50,200611,66.87033333,17,0.238367022,no,
2017_Mudginberri_Billabong_2017_Transect_5_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 5_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 5/Location 5/,2017,Mudginberri,Transect 5,Location 5,50,205529,68.50966667,18,0.233567495,no,
2018_Mudginberri_Billabong_2018_Transect_4_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 4_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 4/Location 10/,2018,Mudginberri,Transect 4,Location 10,50,199105,66.36833333,17,0.233562227,no,
2017_Mudginberri_Billabong_2017_Transect_4_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 4_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 4/Location 10/,2017,Mudginberri,Transect 4,Location 10,50,243171,81.057,21,0.232135348,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_5_Location_10_Camera_20,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 5_Location 10 Camera 20_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 5/Location 10 Camera 20/,2016,Sandy,Transect 5,Location 10,50,259499,86.49966667,22,0.231822367,no,
2018_Mudginberri_Billabong_2018_Transect_5_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 5_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 5/Location 7/,2018,Mudginberri,Transect 5,Location 7,50,206877,68.959,18,0.226606911,no,
2017_Sandy_Billabong_2017_Transect_3_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 3_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 3/Location 7/,2017,Sandy,Transect 3,Location 7,50,271454,90.48466667,23,0.208525374,no,
2017_Sandy_Billabong_2017_Transect_5_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 5_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 5/Location 10/,2017,Sandy,Transect 5,Location 10,50,268549,89.51633333,23,0.207011788,no,
2016_Channels_2016_Mudginberri_Videos_Transect_1_Location_6_Camera_19,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 1_Location 6 Camera 19_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 1/Location 6 Camera 19/,2016,Mudginberri,Transect 1,Location 6,50,231477,77.159,20,0.204218752,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_8_Camera_15,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 8 Camera 15_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 8 Camera 15/,2016,Sandy,Transect 1,Location 8,50,219206,73.06866667,19,0.203589498,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_3_Camera_21,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 3 Camera 21_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 3 Camera 21/,2016,Sandy,Transect 1,Location 3,50,212240,70.74666667,18,0.192368587,no,
2018_Mudginberri_Billabong_2018_Transect_6_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 6_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 6/Location 3/,2018,Mudginberri,Transect 6,Location 3,50,241469,80.48966667,21,0.191986365,no,
2018_Sandy_Billabong_2018_Transect_5_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 5_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 5/Location 5/,2018,Sandy,Transect 5,Location 5,50,237211,79.07033333,20,0.191217395,no,
2018_Sandy_Billabong_2018_Transect_4_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 4_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 4/Location 9/,2018,Sandy,Transect 4,Location 9,50,258160,86.05333333,22,0.1890916,no,
2018_Sandy_Billabong_2018_Transect_1_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 1_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 1/Location 5/,2018,Sandy,Transect 1,Location 5,50,207427,69.14233333,18,0.183317496,no,
2018_Sandy_Billabong_2018_Transect_4_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 4_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 4/Location 7/,2018,Sandy,Transect 4,Location 7,50,232242,77.414,20,0.181586485,no,
2016_Channels_2016_Mudginberri_Videos_Transect_4_Location_7_Camera_7,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 4_Location 7 Camera 7_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 4/Location 7 Camera 7/,2016,Mudginberri,Transect 4,Location 7,50,211991,70.66366667,18,0.179853981,no,
2018_Mudginberri_Billabong_2018_Transect_6_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 6_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 6/Location 2/,2018,Mudginberri,Transect 6,Location 2,50,212842,70.94733333,18,0.179392188,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_1_Camera_7,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 1 Camera 7_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 1 Camera 7/,2016,Mudginberri,Transect 3,Location 1,50,170312,56.77066667,15,0.179074314,no,
2017_Mudginberri_Billabong_2017_Transect_2_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 2_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 2/Location 5/,2017,Mudginberri,Transect 2,Location 5,50,212400,70.8,18,0.171907327,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_10_Camera_18,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 10 Camera 18_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 10 Camera 18/,2016,Mudginberri,Transect 2,Location 10,50,170869,56.95633333,15,0.171487015,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_2_Camera_18,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 2 Camera 18_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 2 Camera 18/,2016,Sandy,Transect 1,Location 2,50,219675,73.225,19,0.170086883,no,
2017_Sandy_Billabong_2017_Transect_6_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 10/,2017,Sandy,Transect 6,Location 10,50,290765,96.92166667,25,0.169733454,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_2_Location_8_Camera_22,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 2_Location 8 Camera 22_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 2/Location 8 Camera 22/,2016,Sandy,Transect 2,Location 8,50,241017,80.339,21,0.167716532,no,
2018_Mudginberri_Billabong_2018_Transect_3_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 3_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 3/Location 2/,2018,Mudginberri,Transect 3,Location 2,50,210335,70.11166667,18,0.166402972,no,
2017_Sandy_Billabong_2017_Transect_2_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 2_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 2/Location 7/,2017,Sandy,Transect 2,Location 7,50,210029,70.00966667,18,0.158720871,no,
2018_Sandy_Billabong_2018_Transect_6_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 6_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 6/Location 6/,2018,Sandy,Transect 6,Location 6,50,207127,69.04233333,18,0.156694313,no,
